ID,MatchID,PeriodID,EventType,Timestamp,Tweet
7_0,7,0,0,1403538602000,user user ned win score le 3 goal
7_0,7,0,0,1403538602000,robin van persie suspended match . louis van gaal 's side need point chile finish top g…
7_0,7,0,0,1403538603000,"50 % - chi 50 % header box world cup 2014 , fewer team . vulnerable ."
7_0,7,0,0,1403538603000,prediction : ned 1 - 1 chi au 2 - 1 esp cro 3 - 2 mex cmr 0 - 5 bra
7_0,7,0,0,1403538603000,although ron vlaar favourite world cup name 'd like chi win
7_0,7,0,0,1403538604000,come ned
7_0,7,0,0,1403538604000,"record studio morning . heart hurt little ca n't watch chile play today , 'll check…"
7_0,7,0,0,1403538604000,today 's worldcup game ( 1/2 ) au v esp ausesp ( gp b ) ned v chi nedchi ( gp b ) build :
7_0,7,0,0,1403538604000,holland v chile : world cup live user ned chi ( photo : afp )
7_0,7,0,0,1403538605000,come ned stark !
7_0,7,0,0,1403538605000,analysis 10 min kick-off . follow au v esp ned v chi user
7_0,7,0,0,1403538605000,rt ned fav chi
7_0,7,0,0,1403538606000,come netherlands ! ned
7_0,7,0,0,1403538606000,"ten minute , ned play chi & au play esp . think win ? prediction : world cup"
7_0,7,0,0,1403538607000,dutch tall . ned europe usa source dataviz :
7_0,7,0,0,1403538607000,win ? rt ned fav chi
7_0,7,0,0,1403538607000,knife ned chi world cup
7_0,7,0,0,1403538607000,'s . 'm user ned v chi . user take tennis coverage . bye .
7_0,7,0,0,1403538608000,"neutral , mean today support team le supporter .. go chi esp"
7_0,7,0,0,1403538608000,watch ned v chi 2014 wc match online hd ned chi n e dvs c h world cup2014 brazil2014 011
7_0,7,0,0,1403538609000,bra ned day . 😍
7_0,7,0,0,1403538609000,"'m supporting chi , defeat holland pretty comfortably . top group holland face brazil ; ) go chile"
7_0,7,0,0,1403538609000,pulling hard chi win avoid bra next round protect future wager
7_0,7,0,0,1403538610000,"wonderful fan sent u image , .. rooting chi yet guy ?"
7_0,7,0,0,1403538610000,yes ! ! ! rt user : ready ! au v esp 12pm et ned v chi 12pm et cmr v bra 4pm et cro v mex 4pm et
7_0,7,0,0,1403538610000,watching ned v chi - fifa wc 2014
7_0,7,0,0,1403538610000,white ppl look same.rt `` arjen robben look relaxed big game chi world cup
7_0,7,0,0,1403538610000,"retweet show support louis van gaal 's ned side , face chi 17:00 bst crunch group b clash ."
7_0,7,0,0,1403538610000,ned 2-0 chi rtuser : chi ned prediction ? ``
7_0,7,0,0,1403538610000,ned chi support team ! bracelet emerson nedchi wk2014 copa del mundo
7_0,7,0,0,1403538610000,prediction : ned 2-1 chi
7_0,7,0,0,1403538610000,`` user : rvp 's ban mean ned play without 'van ' first time 221 game ! user v
7_0,7,0,0,1403538610000,ned 33/20 draw 12/5 chi 33/20 world cup2014
7_0,7,0,0,1403538611000,ned v chi rt ned fav chi
7_0,7,0,0,1403538611000,ned ! ! ! `` user : netherland v chilee ! ! ! ``
7_0,7,0,0,1403538611000,horse betting today ! ! esp v au | ned v chi score l g
7_0,7,0,0,1403538611000,rt netherlands . ned fav chile . chi
7_0,7,0,0,1403538611000,world cup pick ready ( 3 pick ) $ 300 ned v chile ( 2 free look ) $ 400 mex v cro ( top pick ) get action @
7_0,7,0,0,1403538611000,fifteen fucking minute till ned v chi
7_0,7,0,0,1403538611000,10 min kick-off ! user stats project 1-1 scoreline ned v chi :
7_0,7,0,0,1403538611000,"luckily chi , longer decide drawn game drawing lot . n e dvs c h"
7_0,7,0,0,1403538611000,come netherlands ned chi nedchi
7_0,7,0,0,1403538612000,ned go one win 3-1
7_0,7,0,0,1403538612000,robben score twice v chi 'll give away nike magistas . must rt & follow user enter . ned
7_0,7,0,0,1403538612000,'ve compared today 's world cup team thing footwork au esp chi ned
7_0,7,0,0,1403538614000,"minute go .. tweeple final call , 's side art thou ? ned chi nedvschi"
7_0,7,0,0,1403538614000,`` user : arjen robben look relaxed big game chi world cup 😂
7_0,7,0,0,1403538614000,flying dutchman . ned beat chi win group b ? full coverage user . listen >
7_0,7,0,0,1403538614000,ned v chi ! au v esp ! watching first 're fighting top spot ! gon na good ! world cu…
7_0,7,0,0,1403538614000,user chi mean side ned without suspended striker van persie . suspect chi win today . w football
7_0,7,0,0,1403538614000,"final round group stage kick 15 minute group b. ned chi play 1st place , esp au for…"
7_0,7,0,0,1403538615000,ned v chi
7_0,7,0,0,1403538615000,"ned v chi sanchez score first , 'll giveaway brazil shirt & official ball ."
7_0,7,0,0,1403538615000,arjen robben look relaxed big game chi world cup
7_0,7,0,0,1403538615000,man two game .. watch chile v. netherlands spain v. australia ? answer . ☺ chi au ned esp futbol
7_0,7,0,0,1403538615000,"gb relaxation period ned & chi , recovery match esp & au , knocked beinsport bbcworldcup"
7_0,7,0,0,1403538615000,picture : shirt alexis today 's game [ via user ] chi
7_0,7,0,0,1403538616000,time finish job . ned huphollandhup
7_0,7,0,0,1403538616000,ned cup
7_0,7,0,0,1403538616000,ned v chi next
7_0,7,0,0,1403538616000,come holland ! ned
7_0,7,0,0,1403538617000,user : see chi v ned entertaining game fighting top spot group b .
7_0,7,0,0,1403538617000,"esp ned 12 , bra 4. look like sleeping anytime soon 😙"
7_0,7,0,0,1403538617000,knock ⚽ . ⚽⚽schi nerve & luck go way ned chi
7_0,7,0,0,1403538618000,watch ned v chi 2014 wc match online hd ned chi n e dvs c h world cup2014 brazil2014 0115
7_0,7,0,0,1403538618000,photo : chile fan show support national team ahead chi v ned today .
7_0,7,0,0,1403538619000,"ten minute , ned play chi & au play esp . think win ? prediction : w…"
7_0,7,0,0,1403538619000,big game today ! ! ! vamos vivachile chi chi
7_0,7,0,0,1403538620000,retweet watching chile v netherlands chi ned
7_0,7,0,0,1403538620000,day 11 world cup diary featuring usa por bel ru kor alg ned chi au esp mex cro cmr bra
7_0,7,0,0,1403538620000,ned orange heart today
7_0,7,0,0,1403538621000,coming au v esp chi v ned - time . really fucked fifa . - world cup2014 world cup
7_0,7,0,0,1403538621000,kick ned v chi au v esp world cup
7_0,7,0,0,1403538621000,yes dapat pun link live streaming ned v chi
7_0,7,0,0,1403538622000,'s winner ? rt chi fav ned
7_0,7,0,0,1403538622000,"game avoid bra , fifa conspiracy according medium , personally ned & chi look great , plot ticking @ …"
7_0,7,0,0,1403538622000,motppredicts ned v chi user 2-2 user 3-2 chi user 2-1 chi user 2-1 chi user 2-2
7_0,7,0,0,1403538623000,ned v chi 6pm cat decide group b. also `` dead `` game esp v au . group finale : bra v cmr cro v mex 10pm.…
7_0,7,0,0,1403538623000,today 's ned lineup historic ? let van diagram explain :
7_0,7,0,0,1403538623000,ned & chi au & esp fifa world cup ☺️👏
7_0,7,0,0,1403538624000,"best luck eu 's ned user , esp user & cro user get final round worldcup group match underway today !"
7_0,7,0,0,1403538625000,goal come 1 ! vamos chile chi
7_0,7,0,0,1403538625000,let 's go chi let 's beat ned ! !
7_0,7,0,0,1403538625000,let 's go netherlands ! ! ! ned
7_0,7,0,0,1403538625000,`` user : ned ``
7_0,7,0,0,1403538625000,vamos chile chi ! ! ! world cup2014 world cup mundial brasil2014 mundial v n chile
7_0,7,0,0,1403538626000,"robben score 3 chi giveaway 500,00 coin tweet follow enter"
7_0,7,0,0,1403538626000,user 've ned tv au laptop
7_0,7,0,0,1403538626000,user chilean guy wu emerge winner 3goals 2 alexis sanchez brace world cup chi 3-2 ned .
7_0,7,0,0,1403538626000,chi bra would cracking game watch tho
7_0,7,0,0,1403538626000,belanda v chile hup hup holland ned
7_0,7,0,0,1403538627000,"stadium pa volume turned 11. bit much , 'm honest ( know , sound old ! ) ned chi world cup"
7_0,7,0,0,1403538627000,world cup day 11 prediction : esp - ned - bra - mex
7_0,7,0,0,1403538627000,ned win give away magistas retweet follow enter . winner dmed !
7_0,7,0,0,1403538627000,already last 16 : ned ( group b ) chi ( b ) col ( c ) crc ( ) arg ( f ) bel ( h ) . : cmr ( group ) au ( b ) esp ( b ) eng ( ) …
7_0,7,0,0,1403538627000,prediction match ? ned v chi esp v au maracanadream
7_0,7,0,0,1403538628000,netherlands wreck chile ned
7_0,7,0,0,1403538628000,okay first ned v chi & esp v au world cup time😁
7_0,7,0,0,1403538628000,go . top group b take wooden spoon ? ned chi esp au
7_0,7,0,0,1403538628000,spn . v. chi . time ! !
7_0,7,0,0,1403538628000,really want see ned vs. brazil game quarterfinal . world cup2014
7_0,7,0,0,1403538629000,world cup 2014 far : qualified : bel arg crc ned chi col eliminated : eng esp cmr au bih
7_0,7,0,0,1403538629000,"team , chi look beautiful ! know match style football . delight watch ."
7_0,7,0,0,1403538630000,"user user user user user esp & ned playing second eleven , look like group taking seriously"
7_0,7,0,0,1403538631000,wesley dromenland .. ned chi world cup
7_0,7,0,0,1403538631000,game today chile netherlands decide top group b world cup2014 ned v chi
7_0,7,0,0,1403538633000,3 - chi never three successive world cup game within tournament . defiance .
7_0,7,0,0,1403538633000,user waiting ned chi world cup2014
7_0,7,0,0,1403538633000,know ? netherlands lost game world cup group stage since 1994. ned
7_0,7,0,0,1403538633000,rt ned fav chi
7_0,7,0,0,1403538633000,come ned !
7_0,7,0,0,1403538634000,go come holland : ) ned
7_0,7,0,0,1403538634000,jeremain lens dynamo kyiv play start formation ned
7_0,7,0,0,1403538634000,au - esp ned - chi kick 10 minute world cup group b
7_0,7,0,0,1403538634000,user chi mean side ned without suspended striker van persie . suspect chi win today . …
7_0,7,0,0,1403538634000,ned & chi looking take top spot group b go live user picking ? world cup
7_0,7,0,0,1403538635000,ned v che prediction : chile menang 3-1
7_0,7,0,0,1403538635000,last chance : ned v chi preview | fifa world cup 2014 : group b | user |
7_0,7,0,0,1403538635000,vamos chile third victory chi
7_0,7,0,0,1403538635000,"10-0 ned fantasy prediction real prediction 2-0 , 3-0 , 2-1,1-0 ned anythings possible"
7_0,7,0,0,1403538635000,come ned !
7_0,7,0,0,1403538635000,almost gametime ! even though qualified already still want win better seeded ! user chi
7_0,7,0,0,1403538636000,rt user : holland v chile : world cup live user ned chi ( photo : afp )
7_0,7,0,0,1403538636000,think anyone outside spa au care game . chi ned !
7_0,7,0,0,1403538636000,heree user huphollandhup ned nedchi
7_0,7,0,0,1403538636000,right ? ! rt user : ned v chi must watch . fantastic team playing great .
7_0,7,0,0,1403538636000,user ned ? van playing ? world c open happiness
7_0,7,0,0,1403538637000,ned v chi au v esp ermm .. shall watch holland match
7_0,7,0,0,1403538637000,'s massaging head .. go dutch ! ! ! ned
7_0,7,0,0,1403538637000,`` user : follow netherlands v chile live ! prediction ? world cup ned chi
7_0,7,0,0,1403538638000,mundial con lider user user ned 3 - chi 2
7_0,7,0,0,1403538638000,rt u hope holland going win ned chi
7_0,7,0,0,1403538638000,chi hoy ganar ctm ⚽ modo mundial f f world cup brazil ♡ ]
7_0,7,0,0,1403538640000,4 awesome world cup mathes tonite au v esp ned v chi cmr v bra cro v mex open happiness
7_0,7,0,0,1403538640000,last 16 draw ramification match slow game could well order . ned blew door world cup2014
7_0,7,0,0,1403538640000,world cup animated selfie ned por bra arg esp
7_0,7,0,0,1403538640000,`` user : ned ``
7_0,7,0,0,1403538640000,au v spa & ned v chi gon na amazing
7_0,7,0,0,1403538640000,new worldcup14 instagram user - goo oranje ! ! wk14 wk worldcup14 chocotelegram chocolade ned ..
7_0,7,0,0,1403538641000,go supervan go ! ! ! ned [ pic ] —
7_0,7,0,0,1403538641000,au v esp ned v chi 10 minute !
7_0,7,0,0,1403538641000,tweeting live update game ned chi . click link :
7_0,7,0,0,1403538641000,fan ned sport girl world cup2014 nedchi
7_0,7,0,0,1403538642000,chile chi v holland ned pub 10am ? !
7_0,7,0,0,1403538642000,"okay , ready * ! ! let game begin ! ! ned chi"
7_0,7,0,0,1403538643000,3 - ned three last four world cup game gone behind . warrior .
7_0,7,0,0,1403538643000,"preview netherlands v chile ( user ) analysis , key battle , prediction ned chi"
7_0,7,0,0,1403538644000,going able watch 2 game morning ! ! going ned nedvschi
7_0,7,0,0,1403538644000,come holland ned
7_0,7,0,0,1403538644000,today day go 2 one day two separate time . ned vs. chi & au vs. esp
7_0,7,0,0,1403538644000,10 minute kick ! come netherlands ! ! ! ned
7_0,7,0,0,1403538645000,"rapacious , get ned netherlands v chile itvworldcup"
7_0,7,0,0,1403538645000,"first time tournament , netherlands oranje ! ned"
7_0,7,0,0,1403538645000,watching ned v chi .. hope good game . finish top group ?
7_0,7,0,0,1403538645000,user storm ground ned three word cheer
7_0,7,0,0,1403538646000,today world cup tv - > esp au computer - > ned chi
7_0,7,0,0,1403538646000,let 's win netherlands ! ned
7_0,7,0,0,1403538646000,netherland lah kan ned world cup2014
7_0,7,0,0,1403538646000,caes super bien chile .. hup holland ned
7_0,7,0,0,1403538646000,ned v chi world cup
7_0,7,0,0,1403538646000,van gaal 's side need point chi guarantee top spot group b. red brazil
7_0,7,0,0,1403538646000,esp ned win . dead rubber though meh
7_0,7,0,0,1403538647000,ned v chi game going sick 💯💯
7_0,7,0,0,1403538647000,see chi v ned entertaining game fighting top spot group b .
7_0,7,0,0,1403538647000,enough reading log . time netherlands ! ! hup holland hup ! ned
7_0,7,0,0,1403538647000,see holland winning world cup ned
7_0,7,0,0,1403538647000,let 's go chi !
7_0,7,0,0,1403538647000,rt ned fav chi wolrd cup2014
7_0,7,0,0,1403538647000,matchup today : au v esp 12:00 pm est ned v chi 12:00 pm est cam v bra 4:00 pm est cro v mex 3:30 pm est
7_0,7,0,0,1403538648000,coming world cup 12am : au v esp ned v chi
7_0,7,0,0,1403538648000,10 minute kick-off . c'mon oranje ! ! ned
7_0,7,0,0,1403538648000,"today , first time 221 match , netherlands line-up without 'van ' side . ned ``"
7_0,7,0,0,1403538648000,nw ned v chi
7_0,7,0,0,1403538649000,fifa world cup : esp - au ; ned - chi
7_0,7,0,0,1403538649000,amsterdam phonecase ➡ ned photo photography city art design phone galaxy galaxystyle cool tourisme rt
7_0,7,0,0,1403538649000,see chi providing u upset today world cup
7_0,7,0,0,1403538649000,netherland ! ! go ned
7_0,7,0,0,1403538649000,cro v mex ned v chi world cup today . watch action user sky go
7_0,7,0,0,1403538651000,'m looking wesley `` kill die `` sneijder take game . ned hup holland hup
7_0,7,0,0,1403538651000,world cup2014 chi ned wheel come dutch side 221 game since began match without van . china 1996 la ttime
7_0,7,0,0,1403538652000,`` user : picture : shirt alexis today 's game [ via user ] chi ``
7_0,7,0,0,1403538652000,hope holland win world cup ! ned
7_0,7,0,0,1403538652000,user chi ned 3-2 ned
7_0,7,0,0,1403538654000,ned 0 vs. chi 2 mundial con lider user
7_0,7,0,0,1403538654000,time watch ned v chi au v esp !
7_0,7,0,0,1403538654000,4 reason love monday : au v esp ned v chi cmr v bra cro v mex
7_0,7,0,0,1403538654000,chi v ned ingredient classic . star ? rt sanchez . fav robben . world cup
7_0,7,0,0,1403538654000,user watching ned v chi
7_0,7,0,0,1403538655000,ned v chi
7_0,7,0,0,1403538655000,small matter world cup2014 believe chi win group esp regained pride
7_0,7,0,0,1403538655000,heree user huphollandhup ned nedchi
7_0,7,0,0,1403538656000,let 's go ned ned ned ned ned ned ned ned ned ned
7_0,7,0,0,1403538657000,"world cup round 16 far : arg , bel , chi , col , crc , ned fra already eliminated : au , bih , cmr , eng , e…"
7_0,7,0,0,1403538658000,already watching f f world cup2014 ! : brasil2014 chi @ condominio atardecer
7_0,7,0,0,1403538658000,hup holland hup ! ned v chi
7_0,7,0,0,1403538659000,'m also going go chi tonight 's game .
7_0,7,0,0,1403538659000,world cup fixture today : au v esp ned v chi cmr v bra cro v mex
7_0,7,0,0,1403538659000,come ned stark !
7_0,7,0,0,1403538659000,come ned ! ! make champion ! ! !
7_0,7,0,0,1403538660000,suena thunderstruck en el ned - chi
7_0,7,0,0,1403538660000,checked netherlands v chile user . ned chi
7_0,7,0,0,1403538660000,come holland ! ! hup holland hup oranje army ned v chi
7_1,7,1,0,1403538661000,time again😈 let 's get . chi
7_1,7,1,0,1403538661000,waiting game start ! ned v chi esp v au
7_1,7,1,0,1403538662000,`` user : picture : shirt alexis today 's game [ via user ] chi ``
7_1,7,1,0,1403538662000,"ned beat chi , giveaway netherlands jersey guy 👌 nedchi"
7_1,7,1,0,1403538662000,ready day full world cup drama ? au v esp 12pm et ned v chi 12pm et cmr v bra 4pm et cro v m…
7_1,7,1,0,1403538662000,ned vs. chi coming . let 's see team gon na take first place group .
7_1,7,1,0,1403538663000,buzzing ned v chi
7_1,7,1,0,1403538663000,backing ? rt - ned fav - chi
7_1,7,1,0,1403538664000,dirk kuyt apparently playing left-back ned tonight . time alive . brazil nut
7_1,7,1,0,1403538664000,ned v chi nedchi ⚽⚽
7_1,7,1,0,1403538664000,tonight ame live channel 821 ( fwc ) | stadium sao paulo | 12.00am ned v chi
7_1,7,1,0,1403538664000,chile 2 last 11 world cup match vs. european opposition . chi
7_1,7,1,0,1403538665000,netherlands ned v chile chi world cup2014 brazil ⚽️🏆🌎
7_1,7,1,0,1403538665000,`` user : chi ned prediction ? `` chi 1-3 ned
7_1,7,1,0,1403538665000,“ user : chi ned prediction ? ”
7_1,7,1,0,1403538665000,win ? rt ned fav chi reply draw world cup brasil2014 nedvschi nedchi netherlandsvschile ht…
7_1,7,1,0,1403538665000,chi 0user.05 ; 0-0.5user.74 & outright 2.75 & draw 3.27 v ned world cup girl
7_1,7,1,0,1403538666000,alexis ' kit hang chi dressing room prior n e dvs c h .
7_1,7,1,0,1403538666000,going chi 4-3 net win today
7_1,7,1,0,1403538667000,looking forward match ! ned v chi ! ! ! !
7_1,7,1,0,1403538668000,van persie today .. : ' ( ned
7_1,7,1,0,1403538668000,ned v chi au v esp * confused *
7_1,7,1,0,1403538669000,golden boot standing . robben steer clear ? ned
7_1,7,1,0,1403538669000,next 1 thru dimitrov ( = wimby14 watching ned chi brazil
7_1,7,1,0,1403538669000,chi v ned
7_1,7,1,0,1403538670000,watch ned v chi 2014 wc match online hd ned chi n e dvs c h world cup2014 brazil2014 kick within 10m
7_1,7,1,0,1403538670000,lool `` user : arjen robben look relaxed big game chi world cup
7_1,7,1,0,1403538671000,"col , ned ita favorite ! ! ! !"
7_1,7,1,0,1403538671000,user netherlands 2-1 chile ned chi spain 2-0 australia spa au wct
7_1,7,1,0,1403538671000,"everyone 's tweeted . turn . van persie suspended , 1st time since 1996 , ned field 'van ' inter…"
7_1,7,1,0,1403538671000,ready watch ned
7_1,7,1,0,1403538671000,finally dutch play oranje ! ned world cup
7_1,7,1,0,1403538671000,come chi world cup
7_1,7,1,0,1403538671000,tweeting live update game ned chi . click link :
7_1,7,1,0,1403538671000,"fancy dutch , good game . ned v chi world cup"
7_1,7,1,0,1403538672000,double pleasure ! ned - chi au - esp
7_1,7,1,0,1403538673000,love ned jersey . worldcup2014
7_1,7,1,0,1403538673000,going one helluva game chi ned world cup2014
7_1,7,1,0,1403538674000,'m au v spa cam v bra . user ned v chi & cro v mex
7_1,7,1,0,1403538674000,njir rt user : arjen robben look relaxed big game chi world cup
7_1,7,1,0,1403538674000,rt ned fav chi world cup
7_1,7,1,0,1403538674000,win today ? rt ned fav chi nedvschi
7_1,7,1,0,1403538674000,"worked twice .. chi-chi-chi , le-le-le viva chile ! chi win group win ned . loser prob get brazil rnd 16"
7_1,7,1,0,1403538674000,ten minute away final game group b . 'll provide coverage ned v chi well update au v esp
7_1,7,1,0,1403538674000,let go netherlands ned
7_1,7,1,0,1403538674000,chi ned world cup world cup2014 fighting wonder boy ! ! ! ! !
7_1,7,1,0,1403538674000,good match ned v chi basically cat fight avoid winner group ( likely brazil )
7_1,7,1,0,1403538675000,prediction 3-1 ned v chi .. world cup2014
7_1,7,1,0,1403538675000,2 game requires tv laptop set . think au v esp 2-2 chi beat ned 2-1 .. world cup
7_1,7,1,0,1403538675000,user user user chi world cup bruce willies ?
7_1,7,1,0,1403538676000,n e dvs c h : top group b likely avoid brazil last 16 ? ’ ned chi live :
7_1,7,1,0,1403538676000,rvp unless 've sorted defence see chi win ..
7_1,7,1,0,1403538676000,van gaal hilarious . ca n't wait mufc ned
7_1,7,1,0,1403538677000,netherlands v chile . come chi
7_1,7,1,0,1403538677000,chi fan like
7_1,7,1,0,1403538678000,nw - ned v chi ! ⚽️
7_1,7,1,0,1403538679000,chi ned prediction ?
7_1,7,1,0,1403538679000,'s group b stand ahead au v esp ned v chi ..
7_1,7,1,0,1403538680000,let 's go chi
7_1,7,1,0,1403538680000,every dutch goal montage must include techno dance anthem seems itv ned
7_1,7,1,0,1403538680000,chi v ned & esp v au kick 9 minute
7_1,7,1,0,1403538680000,ned need come win today . going hard game going chile .
7_1,7,1,0,1403538680000,could 2 tv . esp au chi bra
7_1,7,1,0,1403538681000,chi getting top table
7_1,7,1,0,1403538681000,rt watching world cup game simultaneously esp au ned chi
7_1,7,1,0,1403538681000,match day ke 11 world cup2014 : au v esp dan ned v chi ( 23.00 ) |cam v bra - cro v mex ( 3.00 ) stay close mblo ! ! !
7_1,7,1,0,1403538681000,"got feeling hol v chi game gon na cracker , let 's hope goal"
7_1,7,1,0,1403538681000,'d watching chi v ned - big match . - world cup2014 world cup
7_1,7,1,0,1403538682000,leegoo ned group b .
7_1,7,1,0,1403538682000,lunes de descanso ! let 's go ned 💗
7_1,7,1,0,1403538682000,let 's go dutch ned hup hup holland dutchpride
7_1,7,1,0,1403538682000,watching esp v au chi vs. ned
7_1,7,1,0,1403538683000,! esp v au • antv ned v chi • tvone happy watching !
7_1,7,1,0,1403538683000,many team chile send home people stop sleeping ! ? chi 😴
7_1,7,1,0,1403538683000,"ned bring back van der meyde longer booze , drug stopped womanising .."
7_1,7,1,0,1403538684000,"good luck barca player : alexis , claudio bravo , jordi alba , & andres iniesta match tonight fcb esp chi"
7_1,7,1,0,1403538684000,maken ons dromen ! ned
7_1,7,1,0,1403538684000,shat ! holland w/o rvp die laa . anything happen sia match ned v chi
7_1,7,1,0,1403538684000,ned v chi iphone .. au v esp big telly .. sorted : )
7_1,7,1,0,1403538685000,ned come guy ! !
7_1,7,1,0,1403538685000,ready chi v ned
7_1,7,1,0,1403538686000,"jorge sampaoli , chi manager , voted sympathetic coach world cup2014 ned ? - ? chi nedvschi"
7_1,7,1,0,1403538686000,keeping eye ausesp & nedchi live user - sm 0433 98 116 - - worldcup2014 au esp ned chi
7_1,7,1,0,1403538686000,live tvone 23.00 ned v chi id world cup
7_1,7,1,0,1403538686000,hup hollandd hupp ned ned ned
7_1,7,1,0,1403538686000,ned chi .. let ! team netherlands
7_1,7,1,0,1403538687000,"best luck eu 's ned user , esp user & cro user get final round worldcup group match…"
7_1,7,1,0,1403538687000,like holland want chile go far vidal isla juventus world cup2014 holchi chi hol
7_1,7,1,0,1403538687000,chi v/s ned
7_1,7,1,0,1403538688000,come holland ! ned expecting tough match chilean chi
7_1,7,1,0,1403538688000,tweeting live update game ned chi . click link :
7_1,7,1,0,1403538688000,join rob bagchi liveblog ned v chi :
7_1,7,1,0,1403538688000,nw ned v chi
7_1,7,1,0,1403538688000,ready ned chi
7_1,7,1,0,1403538688000,sure match watch au v esp ned v chi
7_1,7,1,0,1403538688000,table : top-20 player world cup 2 round alexis messi neymar chi arg bra ( based stats ) [ whoscored ]
7_1,7,1,0,1403538689000,ready game 😌👏ned vs. chi let go ned ⚽️🏆
7_1,7,1,0,1403538689000,excited holland v chile game woo gon na go ned one
7_1,7,1,0,1403538689000,"van persie suspended , 1st time since 1996 ( 221 match ) dutch fielding ‘ cunt ’ international ma…"
7_1,7,1,0,1403538689000,ned mex bra winning today . game matter idc .
7_1,7,1,0,1403538689000,“ user : prediction ned v chi ? world cup
7_1,7,1,0,1403538689000,ned v chi > kick ! ! .. . esp v au world cup
7_1,7,1,0,1403538689000,tough game netherlands .. ned chi
7_1,7,1,0,1403538690000,simply wait game .. ned chi
7_1,7,1,0,1403538690000,netherlands ned v chile chi world cup2014 brazil ⚽️🏆🌎
7_1,7,1,0,1403538690000,raising hashflag ned
7_1,7,1,0,1403538690000,photo : van persie ned guy wearing shirt today lead ned vs. chi
7_1,7,1,0,1403538690000,chi win ned - croatia could pas tournament right final without single match vs. european team . worldclass
7_1,7,1,0,1403538690000,'s point watching two loser play last place .. n e dvs c h .. go orange ned robben
7_1,7,1,0,1403538691000,finished assignment target day ! time watch 12am match ~ shall watch ned v chi
7_1,7,1,0,1403538691000,rt netherlands . ned fav chile . chi
7_1,7,1,0,1403538691000,prediction today world cup game : au 1-2 esp . ned 2-1 chi . cmr 3-0 bra . mex 1-1 cro . 🏆⚽️💓
7_1,7,1,0,1403538691000,"ned tonight , gi ! hope 'll see ger & ned final match ! amin : p"
7_1,7,1,0,1403538691000,"world cup update : round 16 team far : ned , arg , crc , chi , col , bel eliminated team : esp , au , eng , bih , …"
7_1,7,1,0,1403538692000,ready ned v chi
7_1,7,1,0,1403538692000,nw ned chi vamos chile
7_1,7,1,0,1403538693000,good luck robben ned v chi world cup mia san mia : )
7_1,7,1,0,1403538694000,watch ned v chi 2014 wc match online hd ned chi n e dvs c h world cup2014 brazil2014 kick within 8m
7_1,7,1,0,1403538694000,`` user : rt ned fav chi world cup ``
7_1,7,1,0,1403538694000,'m going say : chi 2-4 ned
7_1,7,1,0,1403538694000,chi v ned omgg luv nd rooting 4
7_1,7,1,0,1403538694000,rt ned fav chi
7_1,7,1,0,1403538695000,le hour till kickoff : ned v chi au v esp
7_1,7,1,0,1403538696000,“ user : arjen robben look relaxed big game chi world cup
